sentence,logit,prediction,sentiment_score
"""Alphabet beats by $2 21, beats on revenue"",?",[0.10914461 0.12158302 0.7692723 ],neutral,-0.0124384165
"Google partners with blockchain app startup,?",[0.6234423  0.02434785 0.3522099 ],positive,0.59909445
"Bike-share company Lime reports 6M riders,?",[0.05004992 0.06765486 0.88229525],neutral,-0.017604936
"Waymo self-driving vehicles hit 8M miles on public roads,?",[0.15335639 0.12841043 0.71823317],neutral,0.02494596
"Goldman Sachs lifts its Alphabet target on Q2 expectations,?",[0.8097165  0.09117083 0.09911267],positive,0.7185457
"Bloomberg: Google wants Android successor in smart home devices,?",[0.04820338 0.03133271 0.92046386],neutral,0.016870666
"President Trump tweets against Google's EU fine,?",[0.03065562 0.91538155 0.05396274],negative,-0.8847259
"Alphabet to deploy Loon next year in Kenya,?",[0.20597316 0.08062083 0.713406  ],neutral,0.12535232
"FTC head will take close look at Google's EU fine,?",[0.4019677  0.07430562 0.5237267 ],neutral,0.32766208
"Alphabet will take $5 07B charge in Q2 for EU fine,?",[0.0691983 0.5597753 0.3710264],negative,-0.49057698
"Google might charge for Android after EU fine,?",[0.08130122 0.44575554 0.47294328],neutral,-0.36445433
"EU fines Google record $5B over Android,?",[0.01619167 0.95672786 0.02708044],negative,-0.9405362
"Google brings Nest unit in-house,?",[0.06288873 0.01635231 0.920759  ],neutral,0.046536412
"""Google Cloud disruptions hit Snapchat, Spotify"",?",[0.0212542  0.9100966  0.06864915],negative,-0.8888424
"""U S  lawmakers urge Facebook, Google to resist Vietnam cybersecurity law"",?",[0.28596175 0.10047804 0.61356026],neutral,0.18548371
"Google will receive record antitrust fine on Wednesday,?",[0.02862043 0.8978237  0.07355598],negative,-0.86920327
"""Facebook, Twitter, Google to return to Capitol on Tuesday (updated)"",?",[0.03786395 0.03642384 0.9257122 ],neutral,0.0014401153
"Microsoft urges regulation of facial recognition,?",[0.05713335 0.01460356 0.9282631 ],neutral,0.042529795
"Alphabet spins out Project Wing and Project Loon,?",[0.0319157 0.1358465 0.8322378],neutral,-0.1039308
"""Nomura says Buy to Alphabet, Facebook on regulatory scrutiny"",?",[0.07123585 0.31831247 0.61045164],neutral,-0.24707662
"WSJ: Google facing multibillion-euro fine from EU over Android,?",[0.02454944 0.95857733 0.01687324],negative,-0.9340279
"Google launches a retail ad tool with Shopify,?",[0.1209584  0.00806589 0.8709758 ],neutral,0.112892516
"""Uber, Alphabet invest in bike sharing service"",?",[0.30515647 0.01003489 0.6848087 ],neutral,0.29512158
"Reuters: EU Android fine decision pushed back as Trump visits,?",[0.29504305 0.47063392 0.23432298],negative,-0.17559087
"Invesco QQQ ETF (QQQ) June Summary,?",[0.03586828 0.6563134  0.30781835],negative,-0.62044513
"Groupon up 11% on reported sale interest,?",[0.9438335  0.03194593 0.02422061],positive,0.9118875
"Netgear's Arlo unit files for IPO; shares +3%,?",[0.06170107 0.04472159 0.89357734],neutral,0.016979478
"Smart speaker juggernaut Sonos files for IPO,?",[0.06047009 0.03312489 0.90640503],neutral,0.027345195
"Google Cloud COO leaves after seven months,?",[0.02069949 0.8798354  0.0994651 ],negative,-0.8591359
"Reuters: Google's GDPR delay raises risks for ad tech firms,?",[0.18015605 0.78702414 0.03281972],negative,-0.6068681
"Browser maker Opera files for $115M US IPO,?",[0.05479658 0.03168228 0.9135212 ],neutral,0.023114298
"""HTC lays off 1,500 from Taiwan division, doesn't include Google group"",?",[0.01673809 0.9331743  0.05008766],negative,-0.9164362
"FT: Alphabet joins $300M round for electric scooter startup,?",[0.8599438  0.01661252 0.12344377],positive,0.8433313
"Waymo to launch robo-taxis in Europe,?",[0.07906296 0.01526619 0.9056709 ],neutral,0.06379677
"California set to vote on sweeping online privacy law,?",[0.25229904 0.05687469 0.69082624],neutral,0.19542435
"""Alphabet's Waymo hires Netflix, GM Cruise vet"",?",[0.06267212 0.13230936 0.80501854],neutral,-0.06963725
"Google Cloud's Los Angeles region launches next month,?",[0.06036324 0.01678298 0.92285377],neutral,0.043580253
"""Alphabet roundup: Ex-Pentagon official """"alarmed"""", $1B commitment with AbbVie"",?",[0.088424   0.01729864 0.8942774 ],neutral,0.071125366
"EU votes for tougher copyright rules,?",[0.57519025 0.16208103 0.26272875],positive,0.4131092
"Lawmakers ask Google to reconsider Huawei links,?",[0.13962266 0.1177642  0.7426131 ],neutral,0.021858454
"Cheddar: AT&amp;T in talks to acquire ad-tech firm AppNexus,?",[0.03823053 0.01835165 0.9434178 ],neutral,0.019878885
"""NYT's social media relations: Google's good, Facebook's failing"",?",[0.05266392 0.8574902  0.08984582],negative,-0.80482626
"Google launches Podcasts app,?",[0.07236814 0.02507449 0.9025573 ],neutral,0.047293648
"YouTube Music launches in 12 more countries; Google Maps removes Uber,?",[0.07465614 0.32271594 0.6026279 ],neutral,-0.2480598
"JD com +1 3% as analysts see synergies in Google investment,?",[0.91833556 0.03226135 0.04940306],positive,0.8860742
"Big Google investment in JD com,?",[0.17358685 0.02112027 0.8052929 ],neutral,0.15246657
"Apple confirms hiring Waymo senior engineer,?",[0.29347572 0.07828773 0.6282366 ],neutral,0.215188
"Google buys 173 acres in the Netherlands for data centers,?",[0.09283436 0.01027702 0.8968886 ],neutral,0.08255734
"Google set to open its first AI center in Africa,?",[0.23875333 0.0144318  0.7468149 ],neutral,0.22432154
"Sports betting goes live in New Jersey,?",[0.02515861 0.03706746 0.9377739 ],neutral,-0.01190885
"Cramer: AT&amp;T judge sets 'blueprint' for Comcast/media buying spree,?",[0.05253444 0.00816456 0.939301  ],neutral,0.04436988
"""Google, Facebook, Twitter face new House panel hearing"",?",[0.0816981  0.08595575 0.8323461 ],neutral,-0.0042576417
"Google Home now handles three tasks in a query; Alexa gets deeper Dish integration,?",[0.30695572 0.01341037 0.67963386],neutral,0.29354537
"""Vietnam passes cyber law that could hurt Facebook, Google"",?",[0.04728155 0.7564803  0.19623816],negative,-0.7091987
"Axios: GV will contribute $50M to round in scooter-share company Lime,?",[0.55881417 0.00816048 0.43302527],positive,0.5506537
"""Google says it's AI software can't appear in weapons, &quot;unreasonable&quot; surveillance"",?",[0.0372269  0.36844364 0.5943295 ],neutral,-0.33121675
"""Senator asks Alphabet, Twitter about Chinese vendor relationships"",?",[0.03437498 0.10008373 0.8655413 ],neutral,-0.06570875
"Alphabet's Waymo wants to bring robo-taxis to Europe,?",[0.07743987 0.0173401  0.90522003],neutral,0.060099766
"Reuters: Google could receive second EU fine topping $2 8B,?",[0.22027534 0.7436958  0.03602882],negative,-0.52342045
"WSJ: Congress doesn't like Google's relationship with Huawei,?",[0.01984526 0.8868321  0.09332258],negative,-0.8669869
"Alphabet dips on report of EU preparing fine over Android power,?",[0.02695448 0.9408482  0.03219739],negative,-0.9138937
"Invesco QQQ ETF (QQQ) May Summary,?",[0.03575393 0.6622249  0.30202118],negative,-0.626471
"WSJ: Instagram readying long-form user video posting,?",[0.06298022 0.0459966  0.89102316],neutral,0.016983625
"CNBC: Google was in talks for GitHub buy but Microsoft won out,?",[0.12119976 0.08561397 0.7931863 ],neutral,0.035585783
"Axios: GV leads $250M round in scooter-share startup,?",[0.5922538  0.00850125 0.3992449 ],positive,0.5837526
"Washington state sues over election ads,?",[0.01789612 0.92597586 0.056128  ],negative,-0.90807974
"Snap +6 1%; The Information suggests stake sale could happen,?",[0.0872568  0.01482195 0.8979212 ],neutral,0.07243484
"Invesco QQQ Trust ETF (QQQ) May Summary,?",[0.0425143  0.48863408 0.46885157],negative,-0.4461198
"""Analyst color on Alphabet's Fiat partnership, GDPR risks"",?",[0.06878286 0.08579071 0.84542644],neutral,-0.01700785
"Apple looks to ad growth with new app network,?",[0.8841475  0.0087312  0.10712129],positive,0.87541634
"""NYT: Pentagon project causing """"existential crisis"""" within Google"",?",[0.03670447 0.20819458 0.7551009 ],neutral,-0.17149012
"""Fiat Chrysler, Waymo expand partnership with 65K vehicles"",?",[0.6520143  0.01083357 0.33715215],positive,0.64118075
"Softbank-GM AV tie-up turns heads,?",[0.05877992 0.4987851  0.44243503],negative,-0.44000518
"Uber on track to go public in 2019,?",[0.14046292 0.01267438 0.84686273],neutral,0.12778854
"""Meeker saw no smartphone growth in 2017, IDC sees same for 2018"",?",[0.15783706 0.12898174 0.71318114],neutral,0.028855324
"Microsoft tops Alphabet's market cap,?",[0.7590692  0.03993272 0.20099802],positive,0.7191365
"""AT&amp;T, Google arrange deeper cloud partnerships"",?",[0.2881003  0.01351806 0.6983816 ],neutral,0.27458224
"Vevo phasing out its platforms to concentrate on YouTube,?",[0.03255442 0.57386374 0.3935819 ],negative,-0.5413093
"NYT: Apple signs with Volkswagen to make self-driving cars,?",[0.8384368  0.0121973  0.14936587],positive,0.82623947
"Google passes Amazon in Q1 smart speaker sales,?",[0.8177409  0.06131684 0.12094221],positive,0.75642407
"Yelp revives EU complaint against Google,?",[0.07013401 0.8297118  0.10015418],negative,-0.7595778
"The Independent: Google approaches ethereum founder for blockchain job,?",[0.04480615 0.10435192 0.85084194],neutral,-0.059545767
"WSJ: Google sets meetings with publishers over GDPR concerns,?",[0.06694433 0.45528355 0.47777212],neutral,-0.38833922
"Apple's HomePod ranks fourth in smart speaker market,?",[0.7107644  0.03085052 0.25838506],positive,0.6799139
"Google imagines total data collection,?",[0.02920355 0.04478572 0.9260107 ],neutral,-0.015582167
"Google acquires big data on Hadoop company,?",[0.12964663 0.07380646 0.79654694],neutral,0.055840164
"YouTube Music sets launch for next week,?",[0.03197673 0.08321973 0.88480353],neutral,-0.051243003
"Morgan Stanley selects 30 stocks for a three-year sideways market,?",[0.05414661 0.02172215 0.9241312 ],neutral,0.032424465
"""Glenview added Express Scripts, exited Apple in Q1"",?",[0.06022487 0.03505834 0.9047168 ],neutral,0.025166534
"""Corvex adds ServiceNow, exits Comcast in Q1"",?",[0.06474773 0.08190629 0.853346  ],neutral,-0.01715856
"""Bloomberg: Third Point added UTX, WYNN, exits TWX, NXPI"",?",[0.0320304  0.04061705 0.9273526 ],neutral,-0.008586645
"Bloomberg: Amazon planning display ad tool; Criteo -2 5%,?",[0.04927482 0.0741522  0.87657297],neutral,-0.02487738
"Google revamps storage pricing; DBX -3 7%,?",[0.08326262 0.6436817  0.27305567],negative,-0.5604191
"CNBC: Alphabet considering Flipkart investment,?",[0.05160027 0.02152561 0.9268741 ],neutral,0.030074654
"Cisco pauses advertising on YouTube over content worries,?",[0.01312098 0.947433   0.03944595],negative,-0.93431205
"DoT announces drone project winners,?",[0.2382458  0.09550936 0.6662448 ],neutral,0.14273643
"""Drone project awards go to FDX, D, INTC, T, GOOG"",?",[0.35363495 0.02917167 0.61719334],neutral,0.32446328
"Google will acquire enterprise cloud migration company,?",[0.0517296  0.00553766 0.9427327 ],neutral,0.04619194
"""Pivotal Software, Google become StubHub cloud providers; PVTL +1 5%"",?",[0.15026401 0.02456435 0.8251716 ],neutral,0.12569965
"""Google I/O: Android P, new Assistant voices, Maps gets social and AR"",?",[0.0381863  0.03812851 0.9236852 ],neutral,5.7794154e-05
"Walmart-Flipkart deal set to come this week,?",[0.06711508 0.02478598 0.908099  ],neutral,0.042329095
"Merkle: Amazon pulls Google Shopping program,?",[0.04994714 0.22067355 0.72937936],neutral,-0.1707264
"""Google launches Android Things for home appliances, machines"",?",[0.04090408 0.01171108 0.9473849 ],neutral,0.029192997
"Google Daydream headset launches; News getting a revamp,?",[0.10941724 0.10402995 0.78655285],neutral,0.0053872913
"""Alphabet roundup: Apple payments slowing, election ad changes, YouTube metrics"",?",[0.10833707 0.14543846 0.74622446],neutral,-0.037101388
"Flipkart clears $15B stake sale to Walmart,?",[0.3178491  0.03039601 0.65175486],neutral,0.2874531
"Google Assistant can now control over 5K smart home devices,?",[0.10323428 0.00683438 0.8899314 ],neutral,0.0963999
"Bloomberg: Google building social gaming startup,?",[0.04785519 0.05175143 0.9003933 ],neutral,-0.0038962439
"Google launches startup investment fund to benefit Assistant,?",[0.40655375 0.04266812 0.55077815],neutral,0.3638856
"PowerShares QQQ Trust ETF (QQQ) April Summary,?",[0.0463824  0.30274606 0.6508715 ],neutral,-0.25636366
"Google cuts price of new Clips camera by $50,?",[0.05215786 0.8678767  0.07996535],negative,-0.8157188
"Publishers push back on Google's plan to share data consent duties,?",[0.02362188 0.9213818  0.05499629],negative,-0.8977599
"Google launches Nvidia Tesla V100 GPUS on cloud,?",[0.03663551 0.03531418 0.92805034],neutral,0.0013213307
"Supreme Court declines to hear Google's patent case appeal,?",[0.03476818 0.775557   0.18967485],negative,-0.7407888
"""NBCU, Google partner on new list of VR projects"",?",[0.10798848 0.0138924  0.8781191 ],neutral,0.09409608
"Supreme Court considers class-action compensation rules with Google case,?",[0.07172761 0.6251157  0.30315664],negative,-0.55338806
"Fitbit +6 8% on health collaboration with Google,?",[0.55207556 0.03912034 0.40880412],positive,0.51295525
"Reuters: Amazon com seals two-year Thursday NFL deal for $65M/year,?",[0.30460805 0.02577608 0.6696159 ],neutral,0.27883196
"WSJ: Speaker maker Sonos files confidentially for IPO,?",[0.02812276 0.25552574 0.7163515 ],neutral,-0.22740299
"""Data problem leads NYSE to suspend trading for day in AMZN, GOOG, others"",?",[0.01424589 0.95222443 0.03352967],negative,-0.93797857
"Big payday for Google's Sundar Pichai,?",[0.21061182 0.08686005 0.7025282 ],neutral,0.123751774
"YouTube's automated system deleted 5M videos in Q4,?",[0.01747027 0.89798063 0.08454911],negative,-0.88051033
"Pivotal Research lowers Alphabet target after earnings,?",[0.02748659 0.8755     0.09701335],negative,-0.84801346
"""Alphabet beats by $0 64, beats on revenue"",?",[0.16110793 0.08162836 0.75726366],neutral,0.07947957
"""WSJ: SoftBank, Alphabet among investors giving $2B to Chinese truck-hailing firm"",?",[0.7567026  0.03739966 0.20589773],positive,0.71930295
"WSJ: SoftBank putting $1B into truck-hailing firm Manbang,?",[0.35608795 0.09519248 0.5487196 ],neutral,0.26089546
"Meet the electric/autonomous vehicle ETF,?",[0.23053278 0.02674675 0.7427205 ],neutral,0.20378603
"Amazon and Google IP addresses caught in Russian Telegram block,?",[0.01543752 0.93392086 0.05064163],negative,-0.9184833
"Reuters: Google will resume drug treatment ads with verification,?",[0.14821513 0.01419129 0.8375936 ],neutral,0.13402385
"""Google roundup: Waymo in CA, UK judge ruling, and Gmail self-destruct feature"",?",[0.04012435 0.1273793  0.83249635],neutral,-0.08725494
"Reuters: EU antitrust efforts will have limited impact on Google,?",[0.04547379 0.06072205 0.8938042 ],neutral,-0.015248258
"""The Verge: New Gmail look, features coming soon"",?",[0.09444809 0.01581873 0.88973314],neutral,0.07862936
"Bloomberg: Google in talks to buy Nokia's airborne broadband system (update),?",[0.42095047 0.01369225 0.56535727],neutral,0.4072582
"""Reuters: Google appealing """"search bias"""" fine in India"",?",[0.03836255 0.11785071 0.8437867 ],neutral,-0.079488166
"Morgan Stanley lowers its Alphabet price target ahead of earnings,?",[0.03232456 0.89264137 0.07503411],negative,-0.8603168
"Social media watch amid Zuckerberg testimony,?",[0.03749084 0.61906594 0.34344319],negative,-0.5815751
"Coalition files FTC complaint accusing YouTube of child data violations,?",[0.01441019 0.9449175  0.04067232],negative,-0.9305073
"Report: Disney considers dropping Comcast ad tech for Google's,?",[0.03809426 0.50816816 0.4537376 ],negative,-0.4700739
"Google employees sign letter asking for end to Project Maven,?",[0.39735788 0.18859625 0.4140459 ],neutral,0.20876163
"Developing: Active shooter at YouTube HQ,?",[0.02750985 0.08432447 0.8881657 ],neutral,-0.05681462
"The Information: Google SVP of engineering stepping out of his role,?",[0.03577963 0.36034992 0.60387045],neutral,-0.3245703
"""Google roundup: Waymo-Honda coming soon, new Pixel in India, Study Hall expands"",?",[0.22125524 0.02808119 0.7506635 ],neutral,0.19317406
"""Pivotal Research lowers its Facebook, Alphabet targets"",?",[0.0209992  0.9180871  0.06091361],negative,-0.89708793
"Judge dismisses massacre-related case against social media,?",[0.02580505 0.896036   0.07815889],negative,-0.870231
"Google's Waze launches lower-cost Local ads,?",[0.05462253 0.01527579 0.93010163],neutral,0.039346736
"Google defeats conservative YouTube video lawsuit,?",[0.16562286 0.73072886 0.10364831],negative,-0.56510603
"Google acquires GIF keyboard company,?",[0.07906028 0.0445011  0.8764386 ],neutral,0.034559183
"Appeals court decision reignites Oracle v  Google,?",[0.03727533 0.79249835 0.17022625],negative,-0.75522304
"Alphabet's Waymo brings self-driving tech to Jaguar,?",[0.5950024  0.01844134 0.38655624],positive,0.5765611
"""Senate Judiciary chairman invites Facebook, Google, Twitter chiefs to hearing"",?",[0.03672199 0.03905877 0.9242193 ],neutral,-0.0023367815
"Google debuts first Chrome OS tablet,?",[0.24176842 0.03254664 0.72568494],neutral,0.20922178
"YouTube TV becomes presenting sponsor of NBA Finals,?",[0.1621331 0.0221289 0.8157381],neutral,0.14000419
"EU contemplates breaking up Google,?",[0.04217616 0.42410022 0.53372365],neutral,-0.38192406
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"WSJ: Google wants publishers to help collect data consent in EU,?",[0.11528771 0.00640033 0.87831193],neutral,0.10888738
"Google partners with CSRA; Assistant can now send money,?",[0.23648743 0.00850085 0.7550117 ],neutral,0.22798657
"YouTube bringing Susan Sarandon movie to theaters,?",[0.03593611 0.06571463 0.8983492 ],neutral,-0.029778525
"Bloomberg: Google planning blockchain-related tech,?",[0.02902011 0.02422672 0.94675314],neutral,0.0047933925
"""Google roundup: YouTube bans gun sales, Maps restaurant update, Chelsea Market sale closes"",?",[0.02144832 0.84162265 0.13692906],negative,-0.82017434
"""YouTube will """"frustrate"""" users into subscribing to new music service"",?",[0.10513441 0.13964896 0.75521666],neutral,-0.034514554
"List of rivals set to testify in AT&amp;T/Time Warner trial,?",[0.02565622 0.09992044 0.8744233 ],neutral,-0.07426421
"TechCrunch: Google acquiring camera company for $25M to $40M,?",[0.05739828 0.05069452 0.89190716],neutral,0.0067037605
"EU proposes tax on U S  tech giants,?",[0.05913625 0.26491034 0.6759534 ],neutral,-0.20577408
"Facebook and social peers keep sinking on spiraling regulatory news (updated),?",[0.01584811 0.93850255 0.0456493 ],negative,-0.92265445
"Google launches Google News Initiative to fight fake news,?",[0.24809596 0.09895072 0.6529533 ],neutral,0.14914525
"U S  safety agencies probe first self-driving death,?",[0.02483397 0.8622144  0.1129517 ],negative,-0.8373804
"Facebook's auditors stand down on UK government request,?",[0.01548445 0.9521811  0.03233447],negative,-0.93669665
"Google expands Instant play games; YouTube testing new feature,?",[0.6908374 0.0170268 0.2921358],positive,0.6738106
"""Google roundup: Shopping Actions, losing ad share, Monorail gets Pay"",?",[0.0157012  0.9402576  0.04404113],negative,-0.92455643
"Google to convert product searches into cash,?",[0.17584467 0.01424014 0.80991524],neutral,0.16160452
"Transatlantic trade rift is widening,?",[0.05513007 0.8161441  0.12872581],negative,-0.76101404
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"""Google, Airbnb add new accessibility features"",?",[0.44945258 0.01323918 0.5373082 ],neutral,0.4362134
"YouTube clarifies using Wikipedia to debunk conspiracies,?",[0.02711784 0.0619946  0.9108876 ],neutral,-0.034876764
"FT: EU online platform regulations expand to include Google,?",[0.82754266 0.01027202 0.16218537],positive,0.81727064
"""France will sue Apple, Google over developer treatment"",?",[0.01750927 0.92049813 0.06199261],negative,-0.90298885
"Google cracks down on crypto advertising,?",[0.01403659 0.9392881  0.04667538],negative,-0.9252515
"YouTube looks to curb conspiracy theories,?",[0.1100111  0.01619437 0.8737945 ],neutral,0.09381673
"Google launches free hotspot network in Mexico,?",[0.1859127  0.02156586 0.7925214 ],neutral,0.16434684
"""Jefferies: This upcoming film could serve as Nvidia, AMD catalyst"",?",[0.19929066 0.01004274 0.7906666 ],neutral,0.18924792
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"Waymo launching self-driving truck pilot program in Atlanta,?",[0.08773472 0.01747353 0.8947917 ],neutral,0.07026119
"""YouTube TV, MLB expand partnership to include World Series"",?",[0.63967973 0.01361857 0.34670165],positive,0.62606114
"The Information: Uber considers Waymo collab after settlement,?",[0.03014407 0.09078049 0.8790754 ],neutral,-0.060636416
"NYT: Google selling Zagat,?",[0.04276616 0.30240414 0.6548297 ],neutral,-0.25963798
"Advertisers flee InfoWars YouTube channel,?",[0.0338835  0.22547045 0.74064606],neutral,-0.19158696
"EU eyes revenue tax on tech giants,?",[0.06394116 0.42336705 0.51269174],neutral,-0.3594259
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"""Commission says Facebook, Google should remove terror content within an hour"",?",[0.09472979 0.07794144 0.82732874],neutral,0.016788349
"Google rivals go to EU antitrust regulator; Google talks to startup about housing,?",[0.04176994 0.25284502 0.705385  ],neutral,-0.21107507
"""Alphabet roundup: Google launches Slack competitor, snippets; Waymo does demo"",?",[0.05713257 0.07320518 0.8696622 ],neutral,-0.016072612
"CNBC: Alphabet's Verily in talks for insurance push,?",[0.07713392 0.01217932 0.91068673],neutral,0.06495461
"German court: Google doesn't need to check sites before listing,?",[0.02789995 0.09543712 0.87666297],neutral,-0.06753717
"California takes humans out of driverless cars,?",[0.03820214 0.644753   0.31704485],negative,-0.6065508
"Apple confirms using Google Cloud; Cook will co-chair China business forum,?",[0.04424593 0.0073557  0.94839835],neutral,0.03689023
"Supreme Court will decide on Microsoft data case by June,?",[0.05999078 0.11615802 0.8238512 ],neutral,-0.056167237
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"Google raises YouTube TV price after content adds,?",[0.2244461  0.23440872 0.54114515],neutral,-0.009962618
"Google Assistant gets routines; phone and carrier-specific actions coming soon,?",[0.04986965 0.06291469 0.8872157 ],neutral,-0.013045039
"Intel didn't tell U S  gov  about flaws until news went public,?",[0.03119818 0.73117065 0.23763123],negative,-0.69997245
"Nest Cam gets Google Assistant for Home experience,?",[0.15969762 0.02986655 0.81043583],neutral,0.12983108
"Google launches machine learning-backed ad unit,?",[0.12167256 0.01614179 0.86218566],neutral,0.10553076
"Reuters: FCC set to publish net neutrality reversal,?",[0.03777182 0.04075903 0.92146915],neutral,-0.0029872134
"Google rolls out Google Pay,?",[0.04136079 0.08315063 0.87548864],neutral,-0.04178984
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"Uber could sell unit to Grab for stake; Waymo planning ride-hailing service,?",[0.03249022 0.0496319  0.91787785],neutral,-0.017141677
"Streaming rights auction for 'Thursday Night Football',?",[0.02915105 0.04116784 0.92968106],neutral,-0.012016794
"Google buying IoT platform Xively from LogMeIn for $50M,?",[0.07636636 0.03016544 0.89346826],neutral,0.04620092
"Google's ad-pocalypse comes to Chrome,?",[0.06801668 0.09385838 0.83812493],neutral,-0.025841698
"""YouTube TV adds Turner networks, boosts price to $40"",?",[0.85108095 0.03111615 0.11780289],positive,0.8199648
"Google launches its version of Snapchat Stories,?",[0.04690012 0.02177121 0.9313287 ],neutral,0.025128907
"Google will rent its AI chips to Cloud customers,?",[0.06111813 0.00573481 0.93314713],neutral,0.055383317
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"Waymo originally offered Uber $500M settlement,?",[0.1511684  0.04743427 0.8013973 ],neutral,0.103734136
"Uber settles with Alphabet's Waymo for $245M,?",[0.27566856 0.06491374 0.6594177 ],neutral,0.21075481
"Getty Images and Google sign licensing partnership,?",[0.6615796  0.01533933 0.323081  ],positive,0.6462403
"""Uber investor: Management told board Otto due diligence """"turned up nothing"""""",?",[0.04665329 0.20456152 0.74878526],neutral,-0.15790823
"""S&amp;P: Tech sector could """"never look the same again"""" after tax reform harm"",?",[0.04681867 0.32495666 0.6282247 ],neutral,-0.27813798
"""Microsoft Build scheduled for May 7 to 9, overlaps with Google I/O"",?",[0.04898623 0.02180482 0.9292089 ],neutral,0.027181415
"YouTube says no signs of Russian interference in Brexit,?",[0.05228478 0.6679461  0.27976915],negative,-0.6156613
"""Nest joins the Google hardware team, leaves Other Bets"",?",[0.06828681 0.01501885 0.9166943 ],neutral,0.053267963
"""Ex-Uber CEO calls early Google relationship """"like big brother and little brother"""""",?",[0.04887981 0.1211934  0.8299268 ],neutral,-0.07231359
"The Information: Google planning game streaming service,?",[0.0208597  0.03892813 0.9402122 ],neutral,-0.018068431
"Google lists risks to its business,?",[0.03439741 0.62611467 0.33948797],negative,-0.59171724
"Report: Google to pay $2B for Chelsea Market building,?",[0.13245863 0.0278794  0.839662  ],neutral,0.104579225
"""Microsoft's free offer for Google, Box customers"",?",[0.06731295 0.00928601 0.923401  ],neutral,0.058026943
"Opening statements of Waymo-Uber trial,?",[0.02679758 0.02914008 0.9440623 ],neutral,-0.0023425054
"""Waymo, Uber trial starts today"",?",[0.05777495 0.07272641 0.8694986 ],neutral,-0.014951456
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"Alphabet on biggest drop in almost two years as analysts react to Q4,?",[0.01639189 0.9600998  0.02350828],negative,-0.94370794
"""Alphabet misses by $0 37, beats on revenue"",?",[0.04791931 0.78408587 0.16799478],negative,-0.73616654
"Emerging market YouTube app extends to 115 more countries,?",[0.70252466 0.01048885 0.28698653],positive,0.6920358
"""WSJ: Alphabet, Aramco planning data centers in Saudi Arabia"",?",[0.03449532 0.06109207 0.9044126 ],neutral,-0.026596755
"""Waymo, GM steering the self-driving party"",?",[0.03654895 0.08747011 0.8759809 ],neutral,-0.05092116
"Judge says Waymo can't show financial projections in Uber trial starting next week,?",[0.01991742 0.89095485 0.08912782],negative,-0.8710374
"""Needham raises Alphabet target ahead of earnings, expects profitability dip"",?",[0.10950091 0.85822606 0.03227301],negative,-0.7487252
"Waymo buys thousands of self-driving minivans,?",[0.05133662 0.01873503 0.9299283 ],neutral,0.03260158
"Google confirms investment in Go-Jek,?",[0.32909444 0.0168342  0.6540714 ],neutral,0.31226024
"Streaming services pay more for music,?",[0.10876328 0.03446575 0.85677093],neutral,0.07429753
"Google Home now stands at 14M installed units,?",[0.07401654 0.01613874 0.9098447 ],neutral,0.057877805
"Google rolls out new ad muting features,?",[0.06955976 0.02516721 0.90527296],neutral,0.04439255
"""Amazon gets new Street-high target; analyst expects FANG """"beat and raise"""" party"",?",[0.56987685 0.036405   0.39371815],positive,0.5334718
"Alphabet unveils cybersecurity business Chronicle,?",[0.03099849 0.05188996 0.9171115 ],neutral,-0.020891469
"Google opening tech support center in Portugal,?",[0.06756859 0.0439826  0.8884488 ],neutral,0.023585998
"""PlayStation, Xbox vet Phil Harrison joins Google"",?",[0.04424423 0.08919946 0.8665563 ],neutral,-0.044955228
"Google starts selling audiobooks to take on Amazon,?",[0.27606317 0.03090791 0.6930289 ],neutral,0.24515527
"""Facebook, Google promise AI spending in Paris"",?",[0.09102447 0.10255591 0.8064197 ],neutral,-0.011531435
"""CNBC: YouTube Live has 300K subscribers, behind Hulu Live TV"",?",[0.10503038 0.01460547 0.8803642 ],neutral,0.09042492
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"China push  Google announces deal with Tencent,?",[0.4415854  0.23765221 0.32076237],positive,0.20393318
"TiVo +3 5% on Google deal,?",[0.11580764 0.21966693 0.66452545],neutral,-0.10385929
"""Google Clips passes FCC, release coming soon "",?",[0.03232433 0.08072837 0.88694733],neutral,-0.048404038
"""Google changing YouTub ad programs, launches new user-friendly AI tool"",?",[0.2240903  0.01168791 0.7642218 ],neutral,0.21240237
"Google opens third office in China,?",[0.3448571  0.0367067  0.61843616],neutral,0.30815038
"""Google building three underwater cables to expand Cloud, compete with Amazon"",?",[0.73541313 0.01346943 0.2511175 ],positive,0.72194374
